Customer Id,Recency,Frequency,Monetary,Diversity,Recency_z,Frequency_z,Monetary_z,Cluster,Customer Classify
9343,415,5,2647.199989,7,1.175686854,0.645688724,0.590960303,0,Potential Customer
9344,353,4,782.4200173,5,0.825535964,0.23429727,-0.658108305,2,Churn Customer
9345,122,5,1920.430019,9,-0.47905848,0.645688724,0.104154584,0,Potential Customer
9346,325,3,2229.130043,8,0.667403304,-0.177094184,0.310928313,0,Potential Customer
9347,465,3,1030.690018,5,1.458066604,-0.177094184,-0.491811869,2,Churn Customer
9348,639,5,2651.500038,8,2.440748134,0.645688724,0.593840566,2,Churn Customer
9349,138,6,3577.880043,10,-0.38869696,1.057080178,1.214349259,3,Loyal Customer
9350,163,3,1704.789997,7,-0.247507085,-0.177094184,-0.040285611,0,Potential Customer
9351,321,4,1929.619999,7,0.644812924,0.23429727,0.110310225,0,Potential Customer
9352,396,7,4368.930071,9,1.068382549,1.468471633,1.744211105,3,Loyal Customer
9353,99,11,5088.750011,12,-0.608953165,3.114037449,2.226361549,3,Loyal Customer
9354,101,3,1795.41,7,-0.597657975,-0.177094184,0.020413562,0,Potential Customer
9355,345,2,781.9500122,4,0.780355204,-0.588485638,-0.658423124,2,Churn Customer
9356,292,7,4437.070065,12,0.481032669,1.468471633,1.789852697,3,Loyal Customer
9357,107,3,2788.240029,5,-0.563772405,-0.177094184,0.68543187,0,Potential Customer
9358,99,8,6395.098848,12,-0.608953165,1.879863087,3.101381309,3,Loyal Customer
9359,107,5,3300.459988,10,-0.563772405,0.645688724,1.028527507,0,Potential Customer
9360,116,2,1170.430023,4,-0.51294405,-0.588485638,-0.398211092,1,New Customer
9361,648,2,678.209999,4,2.491576489,-0.588485638,-0.727910354,2,Churn Customer
9362,219,3,1780.69004,4,0.068758234,-0.177094184,0.010553825,0,Potential Customer
9363,106,2,285.9299927,2,-0.56942,-0.588485638,-0.990667703,1,New Customer
9364,317,4,2959.930027,7,0.622222544,0.23429727,0.80043342,0,Potential Customer
9365,198,3,2543.640053,8,-0.04984126,-0.177094184,0.521593693,0,Potential Customer
9366,147,6,3827.920019,8,-0.337868605,1.057080178,1.381831262,3,Loyal Customer
9367,272,5,1578.210018,6,0.368080769,0.645688724,-0.125071527,0,Potential Customer
9368,136,7,5905.270085,13,-0.39999215,1.468471633,2.773283763,3,Loyal Customer
9369,356,5,2792.180061,6,0.842478749,0.645688724,0.688070986,0,Potential Customer
9370,450,3,1476.14999,8,1.373352679,-0.177094184,-0.193433467,2,Churn Customer
9371,117,11,6395.098848,12,-0.507296455,3.114037449,3.101381309,3,Loyal Customer
9372,421,4,3194.310028,9,1.209572424,0.23429727,0.957426045,0,Potential Customer
9373,340,6,1618.330002,7,0.752117229,1.057080178,-0.098198323,0,Potential Customer
9374,179,5,3671.600029,9,-0.157145565,0.645688724,1.277124865,0,Potential Customer
9375,552,6,4735.410118,9,1.949407369,1.057080178,1.989687102,3,Loyal Customer
9376,408,7,2951.150036,10,1.136153689,1.468471633,0.794552399,3,Loyal Customer
9377,245,7,5111.440037,9,0.215595704,1.468471633,2.241559802,3,Loyal Customer
9378,231,6,2258.330021,11,0.136529374,1.057080178,0.330487069,0,Potential Customer
9379,389,4,2559.530033,7,1.028849384,0.23429727,0.532237134,0,Potential Customer
9380,363,5,1783.050007,7,0.882011914,0.645688724,0.01213458,0,Potential Customer
9381,306,5,2068.280033,7,0.560098999,0.645688724,0.203187614,0,Potential Customer
9382,278,6,3489.97998,11,0.401966339,1.057080178,1.15547196,3,Loyal Customer
9383,109,5,2872.150021,11,-0.552477215,0.645688724,0.741636537,0,Potential Customer
9384,224,9,4172.910057,10,0.096996209,2.291254541,1.612912802,3,Loyal Customer
9385,187,1,880.9300232,2,-0.111964805,-0.999877092,-0.592124244,1,New Customer
9386,521,2,1438.430023,3,1.774331924,-0.588485638,-0.218699089,2,Churn Customer
9387,102,5,1960.340004,8,-0.59201038,0.645688724,0.130887126,0,Potential Customer
9388,156,5,2435.140022,8,-0.28704025,0.645688724,0.448918104,0,Potential Customer
9389,162,4,1576.280025,6,-0.25315468,0.23429727,-0.126364276,0,Potential Customer
9390,330,2,969.1600133,6,0.695641279,-0.588485638,-0.533025952,2,Churn Customer
9391,428,5,2412.140019,8,1.249105589,0.645688724,0.433512221,0,Potential Customer
9392,111,9,4801.870033,13,-0.541182025,2.291254541,2.034203342,3,Loyal Customer
9393,106,3,883.0800058,5,-0.56942,-0.177094184,-0.590684141,1,New Customer
9394,648,4,2992.100052,8,2.491576489,0.23429727,0.821981575,2,Churn Customer
9395,648,3,1305.570007,7,2.491576489,-0.177094184,-0.307691505,2,Churn Customer
9396,302,2,809.3800201,4,0.537508619,-0.588485638,-0.640049932,2,Churn Customer
9397,161,2,1133.770016,6,-0.258802275,-0.588485638,-0.422766731,1,New Customer
9398,161,1,747.310009,4,-0.258802275,-0.999877092,-0.681625723,1,New Customer
9399,171,4,2205.980049,5,-0.202326325,0.23429727,0.295421964,0,Potential Customer
9400,271,4,2468.290035,7,0.362433174,0.23429727,0.471122676,0,Potential Customer
9401,108,7,3296.240049,12,-0.55812481,1.468471633,1.025700904,3,Loyal Customer
9402,383,9,3921.120003,11,0.994963814,2.291254541,1.44425856,3,Loyal Customer
9403,220,3,1366.340023,7,0.074405829,-0.177094184,-0.266986479,0,Potential Customer
9404,365,6,2117.63002,8,0.893307104,1.057080178,0.236243267,0,Potential Customer
9405,175,7,4400.700005,7,-0.179735945,1.468471633,1.76549127,3,Loyal Customer
9406,178,5,2588.470074,10,-0.16279316,0.645688724,0.551621778,0,Potential Customer
9407,351,5,2828.540009,9,0.814240774,0.645688724,0.712425639,0,Potential Customer
9408,563,2,692.3800182,5,2.011530914,-0.588485638,-0.718418979,2,Churn Customer
9409,569,2,1755.590042,5,2.045416484,-0.588485638,-0.006258678,2,Churn Customer
9410,367,5,2978.540016,9,0.904602294,0.645688724,0.81289878,0,Potential Customer
9411,137,5,2806.480057,8,-0.394344555,0.645688724,0.697649422,0,Potential Customer
9412,105,4,1958.890038,5,-0.575067595,0.23429727,0.129915908,0,Potential Customer
9413,111,6,3211.630005,11,-0.541182025,1.057080178,0.969027327,3,Loyal Customer
9414,161,7,3749.470016,10,-0.258802275,1.468471633,1.32928381,3,Loyal Customer
9415,208,7,2809.110016,15,0.006634689,1.468471633,0.699411024,3,Loyal Customer
9416,509,3,2056.730023,6,1.706560784,-0.177094184,0.195451176,2,Churn Customer
9417,525,6,3874.15007,10,1.796922304,1.057080178,1.412797117,3,Loyal Customer
9418,167,6,2663.449989,11,-0.224916705,1.057080178,0.601844893,0,Potential Customer
9419,351,7,3811.620018,13,0.814240774,1.468471633,1.370913181,3,Loyal Customer
9420,149,4,2437.030033,8,-0.326573415,0.23429727,0.450184073,0,Potential Customer
9421,575,4,1449.200035,5,2.079302054,0.23429727,-0.21148511,2,Churn Customer
9422,648,1,497.6400032,4,2.491576489,-0.999877092,-0.848859912,2,Churn Customer
9423,113,5,1693.870018,7,-0.529886835,0.645688724,-0.047600041,0,Potential Customer
9424,648,1,365.3300114,2,2.491576489,-0.999877092,-0.93748391,2,Churn Customer
9425,247,5,3046.590021,10,0.226890894,0.645688724,0.858480096,0,Potential Customer
9426,351,5,3799.920048,10,0.814240774,0.645688724,1.363076296,0,Potential Customer
9427,247,4,1478.680027,6,0.226890894,0.23429727,-0.191738795,0,Potential Customer
9428,335,2,879.4200059,3,0.723879254,-0.588485638,-0.593135685,2,Churn Customer
9429,214,5,2658.370052,7,0.040520259,0.645688724,0.598442245,0,Potential Customer
9430,647,2,1625.160015,6,2.485928894,-0.588485638,-0.093623437,2,Churn Customer
9431,586,3,1311.350021,4,2.141425599,-0.177094184,-0.303819931,2,Churn Customer
9432,148,9,4710.810039,13,-0.33222101,2.291254541,1.973209455,3,Loyal Customer
9433,279,7,3595.210064,10,0.407613934,1.468471633,1.225957269,3,Loyal Customer
9434,180,3,1749.85004,6,-0.15149797,-0.177094184,-0.010103452,0,Potential Customer
9435,185,3,2475.560001,7,-0.123259995,-0.177094184,0.475992251,0,Potential Customer
9436,160,7,5368.850063,9,-0.26444987,1.468471633,2.413978419,3,Loyal Customer
9437,442,2,1472.780012,5,1.328171919,-0.588485638,-0.195690749,2,Churn Customer
9438,243,5,2437.250004,11,0.204300514,0.645688724,0.450331414,0,Potential Customer
9439,586,1,205,1,2.141425599,-0.999877092,-1.044876304,2,Churn Customer
9440,648,2,1530.730019,4,2.491576489,-0.588485638,-0.156874623,2,Churn Customer
9441,193,5,2712.240046,8,-0.078079235,0.645688724,0.634525493,0,Potential Customer
9442,151,6,3305.120043,8,-0.315278225,1.057080178,1.031648909,3,Loyal Customer
9443,162,4,2181.540024,8,-0.25315468,0.23429727,0.279051524,0,Potential Customer
9444,414,1,375.9100113,2,1.170039259,-0.999877092,-0.930397205,2,Churn Customer
9445,511,1,173.9900055,1,1.717855974,-0.999877092,-1.065647446,2,Churn Customer
9446,370,3,2773.499981,8,0.921545079,-0.177094184,0.675558678,0,Potential Customer
9447,215,5,2951.590004,8,0.046167854,0.645688724,0.794847098,0,Potential Customer
9448,242,3,1972.870022,6,0.198652919,-0.177094184,0.139279994,0,Potential Customer
9449,212,3,881.3100091,4,0.029225069,-0.177094184,-0.591869721,0,Potential Customer
9450,626,3,1735.62001,7,2.367329399,-0.177094184,-0.019635023,2,Churn Customer
9451,365,7,3674.080017,10,0.893307104,1.468471633,1.278786013,3,Loyal Customer
9452,118,4,1457.740009,8,-0.50164886,0.23429727,-0.205764857,0,Potential Customer
9453,139,6,2897.280064,10,-0.383049365,1.057080178,0.758469165,0,Potential Customer
9454,135,5,3299.080032,12,-0.405639745,0.645688724,1.027603184,0,Potential Customer
9455,206,3,1134.120026,3,-0.004660501,-0.177094184,-0.422532287,0,Potential Customer
9456,120,2,960.9799919,4,-0.49035367,-0.588485638,-0.538505101,1,New Customer
9457,346,5,2624.680038,8,0.786002799,0.645688724,0.575875969,0,Potential Customer
9458,648,4,2038.280025,7,2.491576489,0.23429727,0.183092982,2,Churn Customer
9459,322,10,4851.800079,13,0.650460519,2.702645995,2.067647531,3,Loyal Customer
9460,392,3,1988.46003,8,1.045792169,-0.177094184,0.149722507,2,Churn Customer
9461,487,4,2507.770027,7,1.582313694,0.23429727,0.4975672,2,Churn Customer
9462,92,5,2157.010048,7,-0.64848633,0.645688724,0.262620833,0,Potential Customer
9463,114,7,4295.270073,9,-0.52423924,1.468471633,1.694872098,3,Loyal Customer
9464,553,6,2786.120022,6,1.955054964,1.057080178,0.684011845,2,Churn Customer
9465,335,5,1303.760002,8,0.723879254,0.645688724,-0.308903885,0,Potential Customer
9466,118,6,3974.060089,8,-0.50164886,1.057080178,1.479718936,3,Loyal Customer
9467,502,5,2963.460022,7,1.667027619,0.645688724,0.802797885,2,Churn Customer
9468,353,2,1331.70002,5,0.825535964,-0.588485638,-0.290189077,2,Churn Customer
9469,648,5,1962.740013,9,2.491576489,0.645688724,0.132494703,2,Churn Customer
9470,172,5,2280.800011,8,-0.19667873,0.645688724,0.345537938,0,Potential Customer
9471,99,3,2894.260025,8,-0.608953165,-0.177094184,0.75644628,0,Potential Customer
9472,212,5,2993.00005,9,0.029225069,0.645688724,0.822584413,0,Potential Customer
9473,543,3,1737.210014,7,1.898579014,-0.177094184,-0.018570005,2,Churn Customer
9474,648,2,1201.319992,5,2.491576489,-0.588485638,-0.377520345,2,Churn Customer
9475,293,4,1177.019997,5,0.486680264,0.23429727,-0.39379699,0,Potential Customer
9476,104,7,3493.700039,8,-0.58071519,1.468471633,1.157963732,3,Loyal Customer
9477,270,3,1729.160004,5,0.356785579,-0.177094184,-0.023962071,0,Potential Customer
9478,648,3,3041.660027,6,2.491576489,-0.177094184,0.855177882,2,Churn Customer
9479,169,4,1073.97002,7,-0.213621515,0.23429727,-0.462822018,0,Potential Customer
9480,281,2,1234.52002,3,0.418909124,-0.588485638,-0.355282273,0,Potential Customer
9481,308,3,1111.000028,8,0.571394189,-0.177094184,-0.438018545,0,Potential Customer
9482,303,6,3580.900066,9,0.543156214,1.057080178,1.216372134,3,Loyal Customer
9483,451,3,909.9500198,5,1.379000274,-0.177094184,-0.572686044,2,Churn Customer
9484,411,3,1476.849995,4,1.153096474,-0.177094184,-0.192964589,2,Churn Customer
9485,648,5,1483.110023,6,2.491576489,0.645688724,-0.188771491,2,Churn Customer
9486,94,3,2025.870033,7,-0.63719114,-0.177094184,0.17478051,0,Potential Customer
9487,489,4,2203.750034,8,1.593608884,0.23429727,0.293928253,2,Churn Customer
9488,177,6,2349.700031,10,-0.168440755,1.057080178,0.391688612,0,Potential Customer
9489,167,9,5213.010017,13,-0.224916705,2.291254541,2.309593498,3,Loyal Customer
9490,126,10,6358.430069,10,-0.4564681,2.702645995,3.076819794,3,Loyal Customer
9491,345,4,2097.970011,9,0.780355204,0.23429727,0.223074582,0,Potential Customer
9492,482,3,1861.360046,6,1.554075719,-0.177094184,0.064588282,2,Churn Customer
9493,648,3,1048.170019,5,2.491576489,-0.177094184,-0.480103399,2,Churn Customer
9494,261,10,6395.098848,9,0.305957224,2.702645995,3.101381309,3,Loyal Customer
9495,257,4,1464.949982,5,0.283366844,0.23429727,-0.200935467,0,Potential Customer
9496,645,7,3970.33004,9,2.474633704,1.468471633,1.477220471,3,Loyal Customer
9497,525,2,1578.310043,4,1.796922304,-0.588485638,-0.125004528,2,Churn Customer
9498,381,4,2161.970016,8,0.983668624,0.23429727,0.265943124,0,Potential Customer
9499,498,3,2288.059982,7,1.644437239,-0.177094184,0.350400819,2,Churn Customer
9500,228,6,2946.350037,9,0.119586589,1.057080178,0.791337259,0,Potential Customer
9501,299,5,2518.880007,8,0.520565834,0.645688724,0.505008896,0,Potential Customer
9502,147,8,5614.490044,11,-0.337868605,1.879863087,2.578513213,3,Loyal Customer
9503,540,3,1209.930039,2,1.881636229,-0.177094184,-0.371753156,2,Churn Customer
9504,292,8,5773.1101,10,0.481032669,1.879863087,2.684760243,3,Loyal Customer
9505,587,3,1760.120003,7,2.147073194,-0.177094184,-0.003224416,2,Churn Customer
9506,95,7,1909.669991,6,-0.631543545,1.468471633,0.096947292,0,Potential Customer
9507,524,5,2731.770023,8,1.791274709,0.645688724,0.64760708,2,Churn Customer
9508,446,3,2461.020039,7,1.350762299,-0.177094184,0.46625308,2,Churn Customer
9509,174,3,1360.26004,5,-0.18538354,-0.177094184,-0.271058978,0,Potential Customer
9510,444,6,4537.250084,10,1.339467109,1.057080178,1.856955368,3,Loyal Customer
9511,231,4,2488.060005,6,0.136529374,0.23429727,0.484365015,0,Potential Customer
9512,389,2,1709.370018,6,1.028849384,-0.588485638,-0.037217817,2,Churn Customer
9513,205,6,5174.350061,9,-0.010308096,1.057080178,2.283698252,3,Loyal Customer
9514,190,7,4039.390074,9,-0.09502202,1.468471633,1.523478326,3,Loyal Customer
9515,94,9,5682.710029,11,-0.63719114,2.291254541,2.624208385,3,Loyal Customer
9517,108,8,4515.740082,11,-0.55812481,1.879863087,1.842547519,3,Loyal Customer
9518,349,4,3530.720039,8,0.802945584,0.23429727,1.182760503,0,Potential Customer
9519,574,3,955.8499985,4,2.073654459,-0.177094184,-0.541941278,2,Churn Customer
9520,280,6,2502.440029,8,0.413261529,1.057080178,0.493997056,0,Potential Customer
9521,252,3,1143.790001,5,0.255128869,-0.177094184,-0.416055136,0,Potential Customer
9522,446,3,1583.030022,6,1.350762299,-0.177094184,-0.121842988,2,Churn Customer
9523,352,7,4497.230053,14,0.819888369,1.468471633,1.830149115,3,Loyal Customer
9524,331,5,1726.050026,7,0.701288874,0.645688724,-0.026045199,0,Potential Customer
9525,454,2,775.8800049,3,1.395943059,-0.588485638,-0.662488942,2,Churn Customer
9526,603,5,1572.510006,8,2.237434714,0.645688724,-0.128889514,2,Churn Customer
9527,183,4,3227.790028,7,-0.134555185,0.23429727,0.979851648,0,Potential Customer
9528,219,8,4989.50005,13,0.068758234,1.879863087,2.159881849,3,Loyal Customer
9529,104,4,2452.160027,6,-0.58071519,0.23429727,0.460318459,0,Potential Customer
9530,165,1,530.4500007,4,-0.236211895,-0.999877092,-0.82688309,1,New Customer
9531,337,5,2472.450031,8,0.735174444,0.645688724,0.473909128,0,Potential Customer
9532,276,4,2362.730047,7,0.390671149,0.23429727,0.400416389,0,Potential Customer
9533,237,6,3235.140032,11,0.170414944,1.057080178,0.984774835,3,Loyal Customer
9534,186,5,2381.730004,9,-0.1176124,0.645688724,0.413142958,0,Potential Customer
9535,299,6,3548.750069,7,0.520565834,1.057080178,1.194837393,3,Loyal Customer
9536,384,5,1376.920021,6,1.000611409,0.645688724,-0.259899775,0,Potential Customer
9537,648,4,1257.600006,8,2.491576489,0.23429727,-0.339822815,2,Churn Customer
9538,277,2,1124.969986,6,0.396318744,-0.588485638,-0.428661175,0,Potential Customer
9539,230,4,1733.860027,6,0.130881779,0.23429727,-0.020813897,0,Potential Customer
9540,228,5,3118.230053,11,0.119586589,0.645688724,0.906466087,0,Potential Customer
9541,135,4,3920.720062,10,-0.405639745,0.23429727,1.443990671,0,Potential Customer
9542,109,7,3945.54003,11,-0.552477215,1.468471633,1.460615604,3,Loyal Customer
9543,648,1,677.0600205,3,2.491576489,-0.999877092,-0.728680634,2,Churn Customer
9544,165,5,3304.72008,7,-0.236211895,0.645688724,1.031381005,0,Potential Customer
9545,180,1,375.3700027,2,-0.15149797,-0.999877092,-0.930758914,1,New Customer
9546,113,2,2023.540054,6,-0.529886835,-0.588485638,0.173219841,0,Potential Customer
9547,209,5,2992.039982,8,0.012282284,0.645688724,0.821941339,0,Potential Customer
9548,105,4,1096.860027,5,-0.575067595,0.23429727,-0.447489813,0,Potential Customer
9549,112,6,2193.210014,10,-0.53553443,1.057080178,0.286868327,0,Potential Customer
9550,220,4,2489.320015,6,0.074405829,0.23429727,0.485208996,0,Potential Customer
9551,124,3,1621.81004,5,-0.46776329,-0.177094184,-0.095867321,0,Potential Customer
9552,119,9,4045.840034,10,-0.496001265,2.291254541,1.527798644,3,Loyal Customer
9553,108,5,2044.950012,9,-0.55812481,0.645688724,0.187560679,0,Potential Customer
9554,193,9,4298.86005,13,-0.078079235,2.291254541,1.69727674,3,Loyal Customer
9555,451,6,3608.58004,10,1.379000274,1.057080178,1.234912759,3,Loyal Customer
9556,159,7,2605.850012,9,-0.270097465,1.468471633,0.563263224,3,Loyal Customer
9557,194,9,6395.098848,11,-0.07243164,2.291254541,3.101381309,3,Loyal Customer
9558,278,1,326.6900024,2,0.401966339,-0.999877092,-0.963365796,1,New Customer
9559,507,5,2703.740045,10,1.695265594,0.645688724,0.628832014,2,Churn Customer
9560,146,7,4608.940098,9,-0.3435162,1.468471633,1.904974838,3,Loyal Customer
9561,520,1,708.8100128,3,1.768684329,-0.999877092,-0.707413825,2,Churn Customer
9562,136,4,1666.820023,5,-0.39999215,0.23429727,-0.065718693,0,Potential Customer
9563,183,9,4622.290005,12,-0.134555185,2.291254541,1.913916885,3,Loyal Customer
9564,577,3,1595.18998,4,2.090597244,-0.177094184,-0.113697994,2,Churn Customer
9565,186,6,3075.550045,9,-0.1176124,1.057080178,0.877878125,0,Potential Customer
9566,115,2,1028.349998,6,-0.518591645,-0.588485638,-0.493379263,1,New Customer
9567,139,5,3861.290051,8,-0.383049365,0.645688724,1.404183207,3,Loyal Customer
9568,648,4,1401.390007,6,2.491576489,0.23429727,-0.243509267,2,Churn Customer
9569,198,5,2649.860024,6,-0.04984126,0.645688724,0.59274205,0,Potential Customer
9570,530,3,2230.649998,6,1.825160279,-0.177094184,0.311946411,2,Churn Customer
9571,138,6,3213.070053,8,-0.38869696,1.057080178,0.969991901,3,Loyal Customer
9572,400,5,3742.190037,10,1.090972929,0.645688724,1.324407528,0,Potential Customer
9573,122,7,4160.260033,10,-0.47905848,1.468471633,1.604439551,3,Loyal Customer
9574,209,6,1742.240019,7,0.012282284,1.057080178,-0.015200803,0,Potential Customer
9575,139,6,4057.560074,9,-0.383049365,1.057080178,1.535648972,3,Loyal Customer
9576,409,4,2252.790028,9,1.141801284,0.23429727,0.326776266,2,Churn Customer
9577,108,4,3162.990044,8,-0.55812481,0.23429727,0.936447264,0,Potential Customer
9578,427,4,2265.819992,6,1.243457994,0.23429727,0.335504008,2,Churn Customer
9579,491,3,2180.850052,6,1.604904074,-0.177094184,0.278589366,2,Churn Customer
9580,285,9,6366.930105,11,0.441499504,2.291254541,3.082513296,3,Loyal Customer
9581,277,6,4335.650059,10,0.396318744,1.057080178,1.721919457,3,Loyal Customer
9582,382,3,560.6600045,4,0.989316219,-0.177094184,-0.806647798,2,Churn Customer
9583,648,4,2824.750019,6,2.491576489,0.23429727,0.709887025,2,Churn Customer
9584,408,6,2962.270031,9,1.136153689,1.057080178,0.802000804,0,Potential Customer
9585,132,4,2400.650024,10,-0.42258253,0.23429727,0.425815983,0,Potential Customer
9586,203,6,5018.850075,10,-0.021603286,1.057080178,2.17954111,3,Loyal Customer
9587,358,5,2072.87001,7,0.853773939,0.645688724,0.206262077,0,Potential Customer
9588,266,4,2218.260012,9,0.334195199,0.23429727,0.303647339,0,Potential Customer
9589,245,6,4540.300098,10,0.215595704,1.057080178,1.858998332,3,Loyal Customer
9590,133,10,5416.530113,10,-0.416934935,2.702645995,2.445915513,3,Loyal Customer
9591,181,6,2336.270035,9,-0.145850375,1.057080178,0.38269292,0,Potential Customer
9592,648,1,415.1300106,2,2.491576489,-0.999877092,-0.90412683,2,Churn Customer
9593,394,5,3119.640007,10,1.057087359,0.645688724,0.907410503,0,Potential Customer
9594,192,3,1934.800026,5,-0.08372683,-0.177094184,0.113779915,0,Potential Customer
9595,648,1,466.9899979,2,2.491576489,-0.999877092,-0.869389926,2,Churn Customer
9596,100,3,1540.790008,5,-0.60330557,-0.177094184,-0.150136231,0,Potential Customer
9597,228,9,5363.330074,11,0.119586589,2.291254541,2.410281015,3,Loyal Customer
9598,163,4,2534.210047,8,-0.247507085,0.23429727,0.515277278,0,Potential Customer
9599,113,5,1334.280006,6,-0.529886835,0.645688724,-0.288460948,0,Potential Customer
9600,159,4,3153.810078,9,-0.270097465,0.23429727,0.930298331,0,Potential Customer
9601,648,1,598.4000092,3,2.491576489,-0.999877092,-0.781368754,2,Churn Customer
9602,490,4,2373.270001,7,1.599256479,0.23429727,0.40747627,2,Churn Customer
9603,132,10,4892.850056,11,-0.42258253,2.702645995,2.095143663,3,Loyal Customer
9604,434,5,2719.27002,10,1.282991159,0.645688724,0.639234316,0,Potential Customer
9605,249,5,3957.620094,8,0.238186084,0.645688724,1.468707084,3,Loyal Customer
9606,149,7,3549.160034,9,-0.326573415,1.468471633,1.195111997,3,Loyal Customer
9607,347,8,4446.040024,10,0.791650394,1.879863087,1.795860963,3,Loyal Customer
9608,247,7,2786.460003,9,0.226890894,1.468471633,0.684239572,3,Loyal Customer
9609,205,8,4097.280026,10,-0.010308096,1.879863087,1.562254226,3,Loyal Customer
9610,447,6,3207.820011,10,1.356409894,1.057080178,0.966475314,0,Potential Customer
9611,327,3,1708.890026,7,0.678698494,-0.177094184,-0.037539325,0,Potential Customer
9612,327,5,3972.730061,7,0.678698494,0.645688724,1.478828055,3,Loyal Customer
9613,427,3,935.8600006,4,1.243457994,-0.177094184,-0.555330997,2,Churn Customer
9614,412,4,2438.780029,8,1.158744069,0.23429727,0.451356257,2,Churn Customer
9615,368,2,1510.770012,7,0.910249889,-0.588485638,-0.170244253,2,Churn Customer
9616,648,4,2296.110005,7,2.491576489,0.23429727,0.355792892,2,Churn Customer
9617,300,4,1541.800018,6,0.526213429,0.23429727,-0.149459706,0,Potential Customer
9618,277,3,2113.550022,7,0.396318744,-0.177094184,0.233510399,0,Potential Customer
9619,648,6,1774.490017,7,2.491576489,1.057080178,0.00640092,2,Churn Customer
9620,413,2,273.9599991,2,1.164391664,-0.588485638,-0.998685455,2,Churn Customer
9621,223,3,1094.889999,6,0.091348614,-0.177094184,-0.448809379,0,Potential Customer
9622,436,8,2951.18005,9,1.294286349,1.879863087,0.794572502,3,Loyal Customer
9623,238,2,1363.70002,4,0.176062539,-0.588485638,-0.268754808,0,Potential Customer
9624,382,4,2313.510025,7,0.989316219,0.23429727,0.367447789,0,Potential Customer
9625,162,5,2259.900017,8,-0.25315468,0.645688724,0.331538685,0,Potential Customer
9626,291,5,2563.940033,8,0.475385074,0.645688724,0.535191044,0,Potential Customer
9627,342,3,2639.340046,8,0.763412419,-0.177094184,0.585695549,0,Potential Customer
9628,175,6,2667.440029,11,-0.179735945,1.057080178,0.604517505,0,Potential Customer
9629,314,1,128.6900024,1,0.605279759,-0.999877092,-1.095990335,1,New Customer
9630,511,4,2927.77005,7,1.717855974,0.23429727,0.778891995,2,Churn Customer
9631,241,4,1810.77002,4,0.193005324,0.23429727,0.030702024,0,Potential Customer
9632,105,8,4382.770058,7,-0.575067595,1.879863087,1.753481417,3,Loyal Customer
9633,343,4,2981.46001,10,0.769060014,0.23429727,0.814854653,0,Potential Customer
9634,332,5,2800.030014,9,0.706936469,0.645688724,0.693329049,0,Potential Customer
9635,300,2,795.7200127,4,0.526213429,-0.588485638,-0.64919969,2,Churn Customer
9636,246,7,5182.950058,10,0.221243299,1.468471633,2.289458709,3,Loyal Customer
9637,176,4,2784.800033,8,-0.17408835,0.23429727,0.683127689,0,Potential Customer
9639,139,9,4313.930084,11,-0.383049365,2.291254541,1.707370964,3,Loyal Customer
9640,126,8,4386.510075,9,-0.4564681,1.879863087,1.755986559,3,Loyal Customer
9641,469,2,796.5100097,3,1.480656984,-0.588485638,-0.648670534,2,Churn Customer
9642,219,8,3695.800064,8,0.068758234,1.879863087,1.293334554,3,Loyal Customer
9643,189,4,3032.530052,8,-0.100669615,0.23429727,0.849062435,0,Potential Customer
9644,392,1,293.980011,1,1.045792169,-0.999877092,-0.985275632,2,Churn Customer
9645,343,2,495.75,3,0.769060014,-0.588485638,-0.850125876,2,Churn Customer
9646,159,3,1509.890011,5,-0.270097465,-0.177094184,-0.170833696,0,Potential Customer
9647,450,3,1263.44001,5,1.373352679,-0.177094184,-0.335911058,2,Churn Customer
9648,326,2,574.7799988,4,0.673050899,-0.588485638,-0.79718993,2,Churn Customer
9649,418,5,1728.710011,7,1.192629639,0.645688724,-0.024263486,2,Churn Customer
9650,648,4,2910.960045,7,2.491576489,0.23429727,0.767632302,2,Churn Customer
9651,456,2,916.3600007,5,1.407238249,-0.588485638,-0.568392504,2,Churn Customer
9652,250,5,1671.220024,5,0.243833679,0.645688724,-0.06277148,0,Potential Customer
9653,349,6,3394.580055,12,0.802945584,1.057080178,1.091571095,3,Loyal Customer
9654,145,3,1081.150009,4,-0.349163795,-0.177094184,-0.458012712,1,New Customer
9655,180,4,2127.830051,5,-0.15149797,0.23429727,0.243075461,0,Potential Customer
9656,648,4,2108.399994,7,2.491576489,0.23429727,0.230060803,2,Churn Customer
9657,242,5,2202.840027,8,0.198652919,0.645688724,0.293318711,0,Potential Customer
9658,245,5,1913.100006,11,0.215595704,0.645688724,0.099244788,0,Potential Customer
9659,282,6,3576.420082,6,0.424556719,1.057080178,1.213371347,3,Loyal Customer
9660,170,5,3777.50008,10,-0.20797392,0.645688724,1.348058933,3,Loyal Customer
9661,601,2,294.4799957,2,2.226139524,-0.588485638,-0.984940732,2,Churn Customer
9662,126,5,2538.39003,8,-0.4564681,0.645688724,0.518077118,0,Potential Customer
9663,160,7,3224.780018,11,-0.26444987,1.468471633,0.977835481,3,Loyal Customer
9664,450,4,2741.540039,10,1.373352679,0.23429727,0.654151241,2,Churn Customer
9665,505,4,2042.350052,4,1.683970404,0.23429727,0.185819171,2,Churn Customer
9666,118,7,2627.900034,9,-0.50164886,1.468471633,0.57803279,3,Loyal Customer
